Name of seller,Seller ID,Date,Region,State,Soda brand,Unit Price,Units Sold,Expenses,,,,
Sodapop,1185732,5-7-2022,Southeast,Georgia,Fanta,$0.55 ,"7,750",$639 ,,,,
Sodapop,1185732,5-7-2022,Southeast,Georgia,Powerade,$0.65 ,"8,000","$1,248 ",,,,
Sodapop,1185732,5-7-2022,Southeast,Georgia,Dasani Water,$0.70 ,"9,750","$1,297 ",,,,
Sodapop,1185732,6-8-2022,Southeast,Georgia,Coca-Cola,$0.65 ,"11,250","$3,364 ",,,,
Sodapop,1185732,6-8-2022,Southeast,Georgia,Diet Coke,$0.60 ,"9,000",$702 ,,,,
Sodapop,1185732,6-8-2022,Southeast,Georgia,Sprite,$0.55 ,"8,250",$953 ,,,,
Sodapop,1185732,6-8-2022,Southeast,Georgia,Fanta,$0.45 ,"7,750","$1,430 ",,,,
Sodapop,1185732,6-8-2022,Southeast,Georgia,Powerade,$0.55 ,"7,500",$743 ,,,,
Sodapop,1185732,6-8-2022,Southeast,Georgia,Dasani Water,$0.60 ,"9,250",$444 ,,,,
Sodapop,1185732,5-9-2022,Southeast,Georgia,Coca-Cola,$0.55 ,"10,250","$2,142 ",,,,
Sodapop,1185732,5-9-2022,Southeast,Georgia,Diet Coke,$0.50 ,"8,250",$866 ,,,,
Sodapop,1185732,5-9-2022,Southeast,Georgia,Sprite,$0.40 ,"7,250",$986 ,,,,
Sodapop,1185732,5-9-2022,Southeast,Georgia,Fanta,$0.40 ,"7,000",$336 ,,,,
Sodapop,1185732,5-9-2022,Southeast,Georgia,Powerade,$0.50 ,"7,000",$455 ,,,,
Sodapop,1185732,5-9-2022,Southeast,Georgia,Dasani Water,$0.55 ,"8,000",$748 ,,,,
Sodapop,1185732,7-10-2022,Southeast,Georgia,Coca-Cola,$0.55 ,"9,750","$1,126 ",,,,
Sodapop,1185732,7-10-2022,Southeast,Georgia,Diet Coke,$0.45 ,"8,000",$504 ,,,,
Sodapop,1185732,7-10-2022,Southeast,Georgia,Sprite,$0.45 ,"6,750",$152 ,,,,
Sodapop,1185732,7-10-2022,Southeast,Georgia,Fanta,$0.45 ,"6,500",$234 ,,,,
Sodapop,1185732,7-10-2022,Southeast,Georgia,Powerade,$0.55 ,"6,500",$393 ,,,,
Sodapop,1185732,7-10-2022,Southeast,Georgia,Dasani Water,$0.60 ,"7,750",$698 ,,,,
Sodapop,1185732,6-11-2022,Southeast,Georgia,Coca-Cola,$0.55 ,"9,250","$1,730 ",,,,
Sodapop,1185732,6-11-2022,Southeast,Georgia,Diet Coke,$0.45 ,"7,500","$1,148 ",,,,
Sodapop,1185732,6-11-2022,Southeast,Georgia,Sprite,$0.45 ,"6,950","$1,063 ",,,,
Sodapop,1185732,6-11-2022,Southeast,Georgia,Fanta,$0.55 ,"7,500","$2,021 ",,,,
Sodapop,1185732,6-11-2022,Southeast,Georgia,Powerade,$0.70 ,"7,250",$711 ,,,,
Sodapop,1185732,6-11-2022,Southeast,Georgia,Dasani Water,$0.75 ,"8,250",$866 ,,,,
Sodapop,1185732,5-12-2022,Southeast,Georgia,Coca-Cola,$0.70 ,"10,750","$1,129 ",,,,
Sodapop,1185732,5-12-2022,Southeast,Georgia,Diet Coke,$0.60 ,"8,750","$1,260 ",,,,
Sodapop,1185732,5-12-2022,Southeast,Georgia,Sprite,$0.60 ,"8,250",$941 ,,,,
Sodapop,1185732,5-12-2022,Southeast,Georgia,Fanta,$0.60 ,"7,750","$2,139 ",,,,
Sodapop,1185732,5-12-2022,Southeast,Georgia,Powerade,$0.70 ,"7,750",$705 ,,,,
Sodapop,1185732,5-12-2022,Southeast,Georgia,Dasani Water,$0.75 ,"8,750","$1,378 ",,,,
Sodapop,1185732,6-1-2022,Southeast,South Carolina,Coca-Cola,$0.35 ,"9,250","$1,327 ",,,,
Sodapop,1185732,6-1-2022,Southeast,South Carolina,Diet Coke,$0.35 ,"7,250",$457 ,,,,
Sodapop,1185732,6-1-2022,Southeast,South Carolina,Sprite,$0.25 ,"7,250",$145 ,,,,
Sodapop,1185732,6-1-2022,Southeast,South Carolina,Fanta,$0.30 ,"5,750",$362 ,,,,
Sodapop,1185732,6-1-2022,Southeast,South Carolina,Powerade,$0.45 ,"6,250",$956 ,,,,
Sodapop,1185732,6-1-2022,Southeast,South Carolina,Dasani Water,$0.35 ,"7,250",$305 ,,,,
Sodapop,1185732,4-2-2022,Southeast,South Carolina,Coca-Cola,$0.35 ,"9,750",$444 ,,,,
Sodapop,1185732,4-2-2022,Southeast,South Carolina,Diet Coke,$0.35 ,"6,250",$372 ,,,,
Sodapop,1185732,4-2-2022,Southeast,South Carolina,Sprite,$0.25 ,"6,750",$354 ,,,,
Sodapop,1185732,4-2-2022,Southeast,South Carolina,Fanta,$0.30 ,"5,250",$221 ,,,,
Sodapop,1185732,4-2-2022,Southeast,South Carolina,Powerade,$0.45 ,"6,000",$135 ,,,,
Sodapop,1185732,4-2-2022,Southeast,South Carolina,Dasani Water,$0.30 ,"7,000",$168 ,,,,
Sodapop,1185732,2-3-2022,Southeast,South Carolina,Coca-Cola,$0.30 ,"9,200",$304 ,,,,
Sodapop,1185732,2-3-2022,Southeast,South Carolina,Diet Coke,$0.30 ,"6,000",$270 ,,,,
Sodapop,1185732,2-3-2022,Southeast,South Carolina,Sprite,$0.20 ,"6,250",$425 ,,,,
Sodapop,1185732,2-3-2022,Southeast,South Carolina,Fanta,$0.25 ,"4,750",$404 ,,,,
Sodapop,1185732,2-3-2022,Southeast,South Carolina,Powerade,$0.40 ,"5,250",$714 ,,,,
Sodapop,1185732,2-3-2022,Southeast,South Carolina,Dasani Water,$0.30 ,"6,250",$919 ,,,,
Sodapop,1185732,3-4-2022,Southeast,South Carolina,Coca-Cola,$0.30 ,"8,750",$368 ,,,,
Sodapop,1185732,3-4-2022,Southeast,South Carolina,Diet Coke,$0.30 ,"5,750",$242 ,,,,
Sodapop,1185732,3-4-2022,Southeast,South Carolina,Sprite,$0.20 ,"5,750",$173 ,,,,
Sodapop,1185732,3-4-2022,Southeast,South Carolina,Fanta,$0.25 ,"5,000",$300 ,,,,
Sodapop,1185732,3-4-2022,Southeast,South Carolina,Powerade,$0.45 ,"5,250",$449 ,,,,
Sodapop,1185732,3-4-2022,Southeast,South Carolina,Dasani Water,$0.35 ,"6,750","$1,087 ",,,,
Sodapop,1185732,2-5-2022,Southeast,South Carolina,Coca-Cola,$0.45 ,"9,450",$553 ,,,,
Sodapop,1185732,2-5-2022,Southeast,South Carolina,Diet Coke,$0.45 ,"6,500",$614 ,,,,
Sodapop,1185732,2-5-2022,Southeast,South Carolina,Sprite,$0.40 ,"6,250","$1,025 ",,,,
Sodapop,1185732,2-5-2022,Southeast,South Carolina,Fanta,$0.40 ,"5,750",$414 ,,,,
Sodapop,1185732,2-5-2022,Southeast,South Carolina,Powerade,$0.50 ,"6,000",$240 ,,,,
Sodapop,1185732,2-5-2022,Southeast,South Carolina,Dasani Water,$0.55 ,"7,000",$809 ,,,,
Sodapop,1185732,4-6-2022,Southeast,South Carolina,Coca-Cola,$0.50 ,"9,500","$1,615 ",,,,
Sodapop,1185732,4-6-2022,Southeast,South Carolina,Diet Coke,$0.45 ,"7,000",$378 ,,,,
Sodapop,1185732,4-6-2022,Southeast,South Carolina,Sprite,$0.50 ,"6,750",$439 ,,,,
Sodapop,1185732,4-6-2022,Southeast,South Carolina,Fanta,$0.50 ,"6,500",$553 ,,,,
Sodapop,1185732,4-6-2022,Southeast,South Carolina,Powerade,$0.65 ,"6,500",$887 ,,,,
Sodapop,1185732,4-6-2022,Southeast,South Carolina,Dasani Water,$0.70 ,"8,250",$809 ,,,,
Sodapop,1185732,2-7-2022,Southeast,South Carolina,Coca-Cola,$0.65 ,"10,500",$341 ,,,,
Sodapop,1185732,2-7-2022,Southeast,South Carolina,Diet Coke,$0.60 ,"8,000",$384 ,,,,
Sodapop,1185732,2-7-2022,Southeast,South Carolina,Sprite,$0.55 ,"7,250",$439 ,,,,
Sodapop,1185732,2-7-2022,Southeast,South Carolina,Fanta,$0.55 ,"6,750",$557 ,,,,
Sodapop,1185732,2-7-2022,Southeast,South Carolina,Powerade,$0.65 ,"7,000","$1,547 ",,,,
Sodapop,1185732,2-7-2022,Southeast,South Carolina,Dasani Water,$0.70 ,"8,750","$2,083 ",,,,
Sodapop,1185732,3-8-2022,Southeast,South Carolina,Coca-Cola,$0.65 ,"10,250","$2,265 ",,,,
Sodapop,1185732,3-8-2022,Southeast,South Carolina,Diet Coke,$0.60 ,"8,000","$2,352 ",,,,
Sodapop,1185732,3-8-2022,Southeast,South Carolina,Sprite,$0.55 ,"7,250",$558 ,,,,
Sodapop,1185732,3-8-2022,Southeast,South Carolina,Fanta,$0.45 ,"6,750",$425 ,,,,
Sodapop,1185732,3-8-2022,Southeast,South Carolina,Powerade,$0.55 ,"6,500",$536 ,,,,
Sodapop,1185732,3-8-2022,Southeast,South Carolina,Dasani Water,$0.60 ,"8,250","$1,188 ",,,,
Sodapop,1185732,2-9-2022,Southeast,South Carolina,Coca-Cola,$0.55 ,"9,250",$967 ,,,,
Sodapop,1185732,2-9-2022,Southeast,South Carolina,Diet Coke,$0.50 ,"7,250","$1,668 ",,,,
Sodapop,1185732,2-9-2022,Southeast,South Carolina,Sprite,$0.30 ,"6,250",$244 ,,,,
Sodapop,1185732,2-9-2022,Southeast,South Carolina,Fanta,$0.30 ,"6,000",$378 ,,,,
Sodapop,1185732,2-9-2022,Southeast,South Carolina,Powerade,$0.40 ,"6,000",$984 ,,,,
Sodapop,1185732,2-9-2022,Southeast,South Carolina,Dasani Water,$0.45 ,"7,000",$567 ,,,,
Sodapop,1185732,4-10-2022,Southeast,South Carolina,Coca-Cola,$0.45 ,"8,750",$315 ,,,,
Sodapop,1185732,4-10-2022,Southeast,South Carolina,Diet Coke,$0.35 ,"7,000",$515 ,,,,
Sodapop,1185732,4-10-2022,Southeast,South Carolina,Sprite,$0.35 ,"5,750",$684 ,,,,
Sodapop,1185732,4-10-2022,Southeast,South Carolina,Fanta,$0.35 ,"5,500",$231 ,,,,
Sodapop,1185732,4-10-2022,Southeast,South Carolina,Powerade,$0.45 ,"5,500",$322 ,,,,
Sodapop,1185732,4-10-2022,Southeast,South Carolina,Dasani Water,$0.50 ,"6,750",$574 ,,,,
Sodapop,1185732,3-11-2022,Southeast,South Carolina,Coca-Cola,$0.45 ,"8,250",$780 ,,,,
Sodapop,1185732,3-11-2022,Southeast,South Carolina,Diet Coke,$0.35 ,"6,500",$319 ,,,,
Sodapop,1185732,3-11-2022,Southeast,South Carolina,Sprite,$0.40 ,"5,950",$119 ,,,,
Sodapop,1185732,3-11-2022,Southeast,South Carolina,Fanta,$0.60 ,"6,500",$312 ,,,,
Sodapop,1185732,3-11-2022,Southeast,South Carolina,Powerade,$0.75 ,"6,250",$516 ,,,,
Sodapop,1185732,3-11-2022,Southeast,South Carolina,Dasani Water,$0.75 ,"7,250",$816 ,,,,
Sodapop,1185732,2-12-2022,Southeast,South Carolina,Coca-Cola,$0.70 ,"9,750","$2,321 ",,,,
Sodapop,1185732,2-12-2022,Southeast,South Carolina,Diet Coke,$0.60 ,"7,750","$1,581 ",,,,
Sodapop,1185732,2-12-2022,Southeast,South Carolina,Sprite,$0.60 ,"7,250","$1,479 ",,,,
Sodapop,1185732,2-12-2022,Southeast,South Carolina,Fanta,$0.60 ,"6,750","$1,985 ",,,,
Sodapop,1185732,2-12-2022,Southeast,South Carolina,Powerade,$0.70 ,"6,750",$662 ,,,,
Sodapop,1185732,2-12-2022,Southeast,South Carolina,Dasani Water,$0.75 ,"7,750",$814 ,,,,
Sodapop,1185732,13-1-2022,Southeast,North Carolina,Coca-Cola,$0.35 ,"7,750",$407 ,,,,
Sodapop,1185732,13-1-2022,Southeast,North Carolina,Diet Coke,$0.35 ,"5,750",$483 ,,,,
Sodapop,1185732,13-1-2022,Southeast,North Carolina,Sprite,$0.25 ,"5,750",$273 ,,,,
Sodapop,1185732,13-1-2022,Southeast,North Carolina,Fanta,$0.30 ,"4,250",$587 ,,,,
Sodapop,1185732,13-1-2022,Southeast,North Carolina,Powerade,$0.45 ,"4,750",$278 ,,,,
Sodapop,1185732,13-1-2022,Southeast,North Carolina,Dasani Water,$0.35 ,"5,750",$423 ,,,,
Sodapop,1185732,11-2-2022,Southeast,North Carolina,Coca-Cola,$0.35 ,"8,250","$1,184 ",,,,
Sodapop,1185732,11-2-2022,Southeast,North Carolina,Diet Coke,$0.35 ,"4,750",$299 ,,,,
Sodapop,1185732,11-2-2022,Southeast,North Carolina,Sprite,$0.25 ,"5,250",$105 ,,,,
Sodapop,1185732,11-2-2022,Southeast,North Carolina,Fanta,$0.30 ,"3,750",$236 ,,,,
Sodapop,1185732,11-2-2022,Southeast,North Carolina,Powerade,$0.45 ,"4,500",$689 ,,,,
Sodapop,1185732,11-2-2022,Southeast,North Carolina,Dasani Water,$0.30 ,"5,500",$198 ,,,,
Sodapop,1185732,9-3-2022,Southeast,North Carolina,Coca-Cola,$0.30 ,"7,700",$300 ,,,,
Sodapop,1185732,9-3-2022,Southeast,North Carolina,Diet Coke,$0.30 ,"4,500",$230 ,,,,
Sodapop,1185732,9-3-2022,Southeast,North Carolina,Sprite,$0.20 ,"4,750",$200 ,,,,
Sodapop,1185732,9-3-2022,Southeast,North Carolina,Fanta,$0.25 ,"3,250",$114 ,,,,
Sodapop,1185732,9-3-2022,Southeast,North Carolina,Powerade,$0.40 ,"3,750",$75 ,,,,
Sodapop,1185732,9-3-2022,Southeast,North Carolina,Dasani Water,$0.30 ,"4,750",$114 ,,,,
Sodapop,1185732,10-4-2022,Southeast,North Carolina,Coca-Cola,$0.30 ,"7,250",$239 ,,,,
Sodapop,1185732,10-4-2022,Southeast,North Carolina,Diet Coke,$0.30 ,"4,250",$191 ,,,,
Sodapop,1185732,10-4-2022,Southeast,North Carolina,Sprite,$0.20 ,"4,250",$289 ,,,,
Sodapop,1185732,10-4-2022,Southeast,North Carolina,Fanta,$0.25 ,"3,500",$298 ,,,,
Sodapop,1185732,10-4-2022,Southeast,North Carolina,Powerade,$0.45 ,"3,750",$574 ,,,,
Sodapop,1185732,10-4-2022,Southeast,North Carolina,Dasani Water,$0.35 ,"5,250",$900 ,,,,
Sodapop,1185732,9-5-2022,Southeast,North Carolina,Coca-Cola,$0.45 ,"7,950",$501 ,,,,
Sodapop,1185732,9-5-2022,Southeast,North Carolina,Diet Coke,$0.45 ,"5,000",$315 ,,,,
Sodapop,1185732,9-5-2022,Southeast,North Carolina,Sprite,$0.40 ,"4,750",$285 ,,,,
Sodapop,1185732,9-5-2022,Southeast,North Carolina,Fanta,$0.40 ,"4,250",$408 ,,,,
Sodapop,1185732,9-5-2022,Southeast,North Carolina,Powerade,$0.50 ,"4,500",$428 ,,,,
Sodapop,1185732,9-5-2022,Southeast,North Carolina,Dasani Water,$0.55 ,"5,500","$1,392 ",,,,
Sodapop,1185732,11-6-2022,Southeast,North Carolina,Coca-Cola,$0.50 ,"8,000",$520 ,,,,
Sodapop,1185732,11-6-2022,Southeast,North Carolina,Diet Coke,$0.45 ,"5,500",$520 ,,,,
Sodapop,1185732,11-6-2022,Southeast,North Carolina,Sprite,$0.50 ,"5,250",$893 ,,,,
Sodapop,1185732,11-6-2022,Southeast,North Carolina,Fanta,$0.50 ,"5,000",$300 ,,,,
Sodapop,1185732,11-6-2022,Southeast,North Carolina,Powerade,$0.65 ,"5,000",$423 ,,,,
Sodapop,1185732,11-6-2022,Southeast,North Carolina,Dasani Water,$0.70 ,"6,750",$803 ,,,,
Sodapop,1185732,9-7-2022,Southeast,North Carolina,Coca-Cola,$0.65 ,"9,000","$1,229 ",,,,
Sodapop,1185732,9-7-2022,Southeast,North Carolina,Diet Coke,$0.60 ,"6,500",$546 ,,,,
Sodapop,1185732,9-7-2022,Southeast,North Carolina,Sprite,$0.55 ,"5,750",$158 ,,,,
Sodapop,1185732,9-7-2022,Southeast,North Carolina,Fanta,$0.55 ,"5,250",$231 ,,,,
Sodapop,1185732,9-7-2022,Southeast,North Carolina,Powerade,$0.65 ,"5,500",$393 ,,,,
Sodapop,1185732,9-7-2022,Southeast,North Carolina,Dasani Water,$0.70 ,"7,250",$761 ,,,,
Sodapop,1185732,10-8-2022,Southeast,North Carolina,Coca-Cola,$0.65 ,"8,750","$1,934 ",,,,
Sodapop,1185732,10-8-2022,Southeast,North Carolina,Diet Coke,$0.60 ,"6,500","$1,326 ",,,,
Sodapop,1185732,10-8-2022,Southeast,North Carolina,Sprite,$0.55 ,"5,750","$1,075 ",,,,
Sodapop,1185732,10-8-2022,Southeast,North Carolina,Fanta,$0.45 ,"5,250","$1,158 ",,,,
Sodapop,1185732,10-8-2022,Southeast,North Carolina,Powerade,$0.55 ,"5,000",$385 ,,,,
Sodapop,1185732,10-8-2022,Southeast,North Carolina,Dasani Water,$0.60 ,"6,750",$567 ,,,,
Sodapop,1185732,9-9-2022,Southeast,North Carolina,Coca-Cola,$0.55 ,"7,750",$639 ,,,,
Sodapop,1185732,9-9-2022,Southeast,North Carolina,Diet Coke,$0.50 ,"5,750",$690 ,,,,
Sodapop,1185732,9-9-2022,Southeast,North Carolina,Sprite,$0.25 ,"4,750",$226 ,,,,
Sodapop,1185732,9-9-2022,Southeast,North Carolina,Fanta,$0.25 ,"4,500",$518 ,,,,
Sodapop,1185732,9-9-2022,Southeast,North Carolina,Powerade,$0.35 ,"4,500",$205 ,,,,
Sodapop,1185732,9-9-2022,Southeast,North Carolina,Dasani Water,$0.40 ,"5,500",$462 ,,,,
Sodapop,1185732,11-10-2022,Southeast,North Carolina,Coca-Cola,$0.40 ,"7,250","$1,189 ",,,,
Sodapop,1185732,11-10-2022,Southeast,North Carolina,Diet Coke,$0.30 ,"5,500",$297 ,,,,
Sodapop,1185732,11-10-2022,Southeast,North Carolina,Sprite,$0.30 ,"4,250",$102 ,,,,
Sodapop,1185732,11-10-2022,Southeast,North Carolina,Fanta,$0.30 ,"4,000",$456 ,,,,
Sodapop,1185732,11-10-2022,Southeast,North Carolina,Powerade,$0.40 ,"4,000",$336 ,,,,
Sodapop,1185732,11-10-2022,Southeast,North Carolina,Dasani Water,$0.40 ,"5,250",$714 ,,,,
Sodapop,1185732,10-11-2022,Southeast,North Carolina,Coca-Cola,$0.35 ,"6,750",$284 ,,,,
Sodapop,1185732,10-11-2022,Southeast,North Carolina,Diet Coke,$0.25 ,"5,000",$163 ,,,,
Sodapop,1185732,10-11-2022,Southeast,North Carolina,Sprite,$0.35 ,"4,450",$265 ,,,,
Sodapop,1185732,10-11-2022,Southeast,North Carolina,Fanta,$0.65 ,"5,000",$683 ,,,,
Sodapop,1185732,10-11-2022,Southeast,North Carolina,Powerade,$0.80 ,"4,750",$532 ,,,,
Sodapop,1185732,10-11-2022,Southeast,North Carolina,Dasani Water,$0.80 ,"5,750",$230 ,,,,
Sodapop,1185732,9-12-2022,Southeast,North Carolina,Coca-Cola,$0.75 ,"8,250",$495 ,,,,
Sodapop,1185732,9-12-2022,Southeast,North Carolina,Diet Coke,$0.65 ,"6,250",$447 ,,,,
Sodapop,1185732,9-12-2022,Southeast,North Carolina,Sprite,$0.65 ,"5,750",$561 ,,,,
Sodapop,1185732,9-12-2022,Southeast,North Carolina,Fanta,$0.65 ,"5,250","$1,160 ",,,,
Sodapop,1185732,9-12-2022,Southeast,North Carolina,Powerade,$0.75 ,"5,250","$1,339 ",,,,
Sodapop,1185732,9-12-2022,Southeast,North Carolina,Dasani Water,$0.80 ,"6,250","$1,700 ",,,,
Sodapop,1185732,22-1-2022,Midwest,Ohio,Coca-Cola,$0.40 ,"5,000",$980 ,,,,
Sodapop,1185732,22-1-2022,Midwest,Ohio,Diet Coke,$0.40 ,"3,000",$168 ,,,,
Sodapop,1185732,22-1-2022,Midwest,Ohio,Sprite,$0.30 ,"3,000",$126 ,,,,
Sodapop,1185732,22-1-2022,Midwest,Ohio,Fanta,$0.35 ,"1,500",$79 ,,,,
Sodapop,1185732,22-1-2022,Midwest,Ohio,Powerade,$0.50 ,"2,000",$240 ,,,,
Sodapop,1185732,22-1-2022,Midwest,Ohio,Dasani Water,$0.40 ,"3,000",$228 ,,,,
Sodapop,1185732,22-2-2022,Midwest,Ohio,Coca-Cola,$0.40 ,"5,500","$1,012 ",,,,
Sodapop,1185732,22-2-2022,Midwest,Ohio,Diet Coke,$0.40 ,"2,000",$104 ,,,,
Sodapop,1185732,22-2-2022,Midwest,Ohio,Sprite,$0.30 ,"2,500",$158 ,,,,
Sodapop,1185732,22-2-2022,Midwest,Ohio,Fanta,$0.35 ,"1,250",$179 ,,,,
Sodapop,1185732,22-2-2022,Midwest,Ohio,Powerade,$0.50 ,"2,000",$180 ,,,,
Sodapop,1185732,22-2-2022,Midwest,Ohio,Dasani Water,$0.40 ,"3,000",$96 ,,,,
Sodapop,1185732,21-3-2022,Midwest,Ohio,Coca-Cola,$0.45 ,"5,200",$491 ,,,,
Sodapop,1185732,21-3-2022,Midwest,Ohio,Diet Coke,$0.45 ,"2,250",$344 ,,,,
Sodapop,1185732,21-3-2022,Midwest,Ohio,Sprite,$0.35 ,"2,500",$105 ,,,,
Sodapop,1185732,21-3-2022,Midwest,Ohio,Fanta,$0.40 ,"1,000",$52 ,,,,
Sodapop,1185732,21-3-2022,Midwest,Ohio,Powerade,$0.55 ,"1,500",$140 ,,,,
Sodapop,1185732,21-3-2022,Midwest,Ohio,Dasani Water,$0.45 ,"2,500",$236 ,,,,
Sodapop,1185732,22-4-2022,Midwest,Ohio,Coca-Cola,$0.45 ,"4,750",$299 ,,,,
Sodapop,1185732,22-4-2022,Midwest,Ohio,Diet Coke,$0.45 ,"1,750",$39 ,,,,
Sodapop,1185732,22-4-2022,Midwest,Ohio,Sprite,$0.40 ,"1,750",$56 ,,,,
Sodapop,1185732,22-4-2022,Midwest,Ohio,Fanta,$0.45 ,"1,000",$50 ,,,,
Sodapop,1185732,22-4-2022,Midwest,Ohio,Powerade,$0.50 ,"1,250",$94 ,,,,
Sodapop,1185732,22-4-2022,Midwest,Ohio,Dasani Water,$0.40 ,"2,500",$340 ,,,,
Sodapop,1185732,23-5-2022,Midwest,Ohio,Coca-Cola,$0.50 ,"5,200",$884 ,,,,
Sodapop,1185732,23-5-2022,Midwest,Ohio,Diet Coke,$0.45 ,"2,250",$344 ,,,,
Sodapop,1185732,23-5-2022,Midwest,Ohio,Sprite,$0.40 ,"2,000",$392 ,,,,
Sodapop,1185732,23-5-2022,Midwest,Ohio,Fanta,$0.40 ,"1,250",$70 ,,,,
Sodapop,1185732,23-5-2022,Midwest,Ohio,Powerade,$0.50 ,"1,500",$105 ,,,,
Sodapop,1185732,23-5-2022,Midwest,Ohio,Dasani Water,$0.55 ,"2,750",$227 ,,,,
Sodapop,1185732,22-6-2022,Midwest,Ohio,Coca-Cola,$0.40 ,"5,250",$504 ,,,,
Sodapop,1185732,22-6-2022,Midwest,Ohio,Diet Coke,$0.35 ,"2,750",$183 ,,,,
Sodapop,1185732,22-6-2022,Midwest,Ohio,Sprite,$0.30 ,"2,250",$311 ,,,,
Sodapop,1185732,22-6-2022,Midwest,Ohio,Fanta,$0.30 ,"2,000",$78 ,,,,
Sodapop,1185732,22-6-2022,Midwest,Ohio,Powerade,$0.50 ,"2,000",$210 ,,,,
Sodapop,1185732,22-6-2022,Midwest,Ohio,Dasani Water,$0.55 ,"3,750",$846 ,,,,
Sodapop,1185732,21-7-2022,Midwest,Ohio,Coca-Cola,$0.50 ,"6,000",$540 ,,,,
Sodapop,1185732,21-7-2022,Midwest,Ohio,Diet Coke,$0.45 ,"3,500",$126 ,,,,
Sodapop,1185732,21-7-2022,Midwest,Ohio,Sprite,$0.40 ,"2,750",$231 ,,,,
Sodapop,1185732,21-7-2022,Midwest,Ohio,Fanta,$0.40 ,"2,250",$306 ,,,,
Sodapop,1185732,21-7-2022,Midwest,Ohio,Powerade,$0.50 ,"2,500",$150 ,,,,
Sodapop,1185732,21-7-2022,Midwest,Ohio,Dasani Water,$0.55 ,"4,250",$304 ,,,,
Sodapop,1185732,22-8-2022,Midwest,Ohio,Coca-Cola,$0.50 ,"5,750",$489 ,,,,
Sodapop,1185732,22-8-2022,Midwest,Ohio,Diet Coke,$0.45 ,"3,500",$331 ,,,,
Sodapop,1185732,22-8-2022,Midwest,Ohio,Sprite,$0.40 ,"2,750",$154 ,,,,
Sodapop,1185732,22-8-2022,Midwest,Ohio,Fanta,$0.40 ,"2,500",$50 ,,,,
Sodapop,1185732,22-8-2022,Midwest,Ohio,Powerade,$0.50 ,"2,250",$90 ,,,,
Sodapop,1185732,22-8-2022,Midwest,Ohio,Dasani Water,$0.55 ,"4,000",$242 ,,,,
Sodapop,1185732,23-9-2022,Midwest,Ohio,Coca-Cola,$0.50 ,"5,250",$394 ,,,,
Sodapop,1185732,23-9-2022,Midwest,Ohio,Diet Coke,$0.45 ,"3,250",$497 ,,,,
Sodapop,1185732,23-9-2022,Midwest,Ohio,Sprite,$0.35 ,"2,250",$268 ,,,,
Sodapop,1185732,23-9-2022,Midwest,Ohio,Fanta,$0.35 ,"2,000",$238 ,,,,
Sodapop,1185732,23-9-2022,Midwest,Ohio,Powerade,$0.45 ,"2,000",$441 ,,,,
Sodapop,1185732,23-9-2022,Midwest,Ohio,Dasani Water,$0.50 ,"2,750",$193 ,,,,
Sodapop,1185732,22-10-2022,Midwest,Ohio,Coca-Cola,$0.55 ,"4,500",$347 ,,,,
Sodapop,1185732,22-10-2022,Midwest,Ohio,Diet Coke,$0.45 ,"2,750",$186 ,,,,
Sodapop,1185732,22-10-2022,Midwest,Ohio,Sprite,$0.45 ,"1,750",$189 ,,,,
Sodapop,1185732,22-10-2022,Midwest,Ohio,Fanta,$0.45 ,"1,500",$128 ,,,,
Sodapop,1185732,22-10-2022,Midwest,Ohio,Powerade,$0.55 ,"1,500",$380 ,,,,
Sodapop,1185732,22-10-2022,Midwest,Ohio,Dasani Water,$0.55 ,"2,750",$197 ,,,,
Sodapop,1185732,22-11-2022,Midwest,Ohio,Coca-Cola,$0.50 ,"4,250",$446 ,,,,
Sodapop,1185732,22-11-2022,Midwest,Ohio,Diet Coke,$0.40 ,"2,750",$451 ,,,,
Sodapop,1185732,22-11-2022,Midwest,Ohio,Sprite,$0.45 ,"2,200",$178 ,,,,
Sodapop,1185732,22-11-2022,Midwest,Ohio,Fanta,$0.55 ,"2,000",$88 ,,,,
Sodapop,1185732,22-11-2022,Midwest,Ohio,Powerade,$0.65 ,"1,750",$239 ,,,,
Sodapop,1185732,22-11-2022,Midwest,Ohio,Dasani Water,$0.70 ,"2,750",$655 ,,,,
Sodapop,1185732,21-12-2022,Midwest,Ohio,Coca-Cola,$0.65 ,"5,250",$410 ,,,,
Sodapop,1185732,21-12-2022,Midwest,Ohio,Diet Coke,$0.55 ,"3,250",$232 ,,,,
Sodapop,1185732,21-12-2022,Midwest,Ohio,Sprite,$0.55 ,"2,750",$257 ,,,,
Sodapop,1185732,21-12-2022,Midwest,Ohio,Fanta,$0.50 ,"2,250",$236 ,,,,
Sodapop,1185732,21-12-2022,Midwest,Ohio,Powerade,$0.60 ,"2,250",$189 ,,,,
Sodapop,1185732,21-12-2022,Midwest,Ohio,Dasani Water,$0.65 ,"3,250",$106 ,,,,
Sodapop,1185732,20-1-2022,Southeast,Kentucky,Coca-Cola,$0.30 ,"7,250",$174 ,,,,
Sodapop,1185732,20-1-2022,Southeast,Kentucky,Diet Coke,$0.30 ,"5,250",$173 ,,,,
Sodapop,1185732,20-1-2022,Southeast,Kentucky,Sprite,$0.20 ,"5,250",$158 ,,,,
Sodapop,1185732,20-1-2022,Southeast,Kentucky,Fanta,$0.25 ,"3,750",$319 ,,,,
